"G3","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","set"
11,0.424764657785967,0.267110761040897,16,0.332169853255468,0.316582920427255,0.94373210149997,2,2,0.11521707602308,0.297866528057799,0.567903494953396,0.335605412279341,1,1,1,0.474805407477036,0.766742426552523,0.588484217841823,0.193454347916745,0.272924507660061,0.827795846977006,0.90516830257088,0.450761572437679,5,3,4,1,1,5,12,13,11,"train"
11,0.201067167073873,0.775126154614955,15,0.829188759378346,0.541577408209014,0.632164513916222,3,4,0.70188667821379,0.932995746045867,0.140475541574188,0.250417482887445,4,2,0,0.372824023152957,0.364250455271887,0.439303119222733,0.370330270600205,0.301758780937265,0.25597271489394,0.834815084853046,0.754163146178344,5,3,3,1,1,5,2,12,11,"test"
15,0.276693952607209,0.227003830842902,15,0.525278986176249,0.421775666506022,0.468232542377975,4,4,0.444327401571536,0.874666745342455,0.159738673588851,0.571285248792338,1,3,0,0.466086583259755,0.441040818798965,0.391504601064926,0.875470608587657,0.315984794806127,0.491880484466147,0.535475655212335,0.802526758345238,4,3,3,1,1,5,4,13,14,"train"
10,0.307404608936959,0.853567671724521,17,0.784282218692808,0.532858770298189,0.646347482101977,3,4,0.756078199912289,0.310386500190533,0.249028648391336,0.359405088156141,3,2,0,0.382608848401241,0.84686795369819,0.686045288198415,0.28014717709632,0.195201514801574,0.318418587811628,0.911639027146095,0.327633727497957,5,4,5,2,4,5,2,10,9,"train"
13,0.339741006671823,0.288541328292961,16,0.824165829035222,0.424699104867644,0.33924483811099,1,1,0.717000658941999,0.262196692764622,0.308149567142768,0.13771361412323,4,2,0,0.410312404282437,0.290765785938857,0.598281479900701,0.204201520500802,0.470288464908007,0.45543991256569,0.901277835027112,0.295544238935058,5,1,3,1,1,3,0,14,13,"train"
12,0.468911045919808,0.734908515963876,18,0.396825886211646,0.900630881007132,0.337218805665088,3,1,0.509812507536471,0.689256712661697,0.218388059742778,0.104905992677073,2,1,0,0.495245438901883,0.825729214673539,0.480165595042848,0.859888653548439,0.165524190361616,0.35172613415869,0.455311182975208,0.819928623062875,3,3,4,4,5,4,2,11,11,"train"
11,0.366621623955795,0.22922517415256,18,0.068360608397423,0.327357420608722,0.945457730136723,3,2,0.186324936893213,0.637594902597158,0.298245495162828,0.966897011372871,1,3,0,0.473498142036069,0.422601993807246,0.452911522877977,0.764894893020094,0.880359869708883,0.650053518085786,0.325893266754242,0.663088480767155,4,3,3,5,1,5,10,12,11,"train"
11,0.444595413791579,0.217206825441465,16,0.881557015651048,0.184202444492397,0.204905098961564,1,1,0.260160489589293,0.729109768496906,0.749258935033559,0.226359266914335,2,1,0,0.302481823128021,0.261620406647147,0.797540991145561,0.803295055773504,0.263764561158955,0.605823327686019,0.949047466781615,0.825416364106815,3,3,3,1,2,1,8,12,11,"test"
10,0.504302920016028,0.409314540623163,16,0.12576973325426,0.394696747203572,0.925789131619976,3,3,0.192993248427194,0.185680701235061,0.201176701432156,0.944766008370456,2,1,0,0.759267630083917,0.271388470274326,0.473836484786773,0.824184835021908,0.834751619264552,0.402494656721274,0.448172807402649,0.837415750590796,4,3,2,1,1,5,4,9,9,"train"
10,0.244117878828307,0.735509065149626,16,0.46949676291193,0.805203506065664,0.375020644194776,1,1,0.47764586941662,0.151681103152156,0.343936697554172,0.331501602616817,1,2,2,0.644883613812205,0.794489391019839,0.630519741852291,0.30236894766324,0.631095079329183,0.439410676137824,0.835829919452031,0.743545376926094,4,4,4,1,3,5,0,10,10,"test"
14,0.320939041350516,0.280907587339452,15,0.404238413500994,0.340965751318107,0.103709537322532,4,4,0.893315981291761,0.938014974572172,0.231540730340465,0.259420656777541,2,1,0,0.332585933882368,0.694193562325438,0.622893651124242,0.699745539821405,0.407182003301855,0.462291086785316,0.491949328212165,0.124869017687896,4,3,2,1,1,5,6,13,14,"test"
9,0.400568295195316,0.213634002391845,15,0.845842794448266,0.472008990490374,0.549750823276839,1,1,0.237722963109315,0.326491811593904,0.295374190663476,0.332679136757343,3,1,1,0.370817286892464,0.872544031728394,0.730977786731569,0.740684845025141,0.450579384489209,0.701862923883654,0.392860678347097,0.821329292196794,5,5,5,1,1,1,2,8,9,"train"
11,0.374370541332115,0.920153702992255,15,0.235495216869722,0.384139224773021,0.461656350223633,4,3,0.854036351922435,0.720510231419545,0.227158407899346,0.837174744671455,2,4,0,0.935568866391584,0.330266419680614,0.733004127374217,0.342426372281965,0.287545429404903,0.317386269958101,0.329895128471273,0.348646588426511,2,2,2,1,1,3,6,9,11,"train"
9,0.414701162375208,0.434017531668387,15,0.423438443447317,0.16566881541939,0.900690207800623,3,3,0.495172979107582,0.724924868765723,0.631522639049309,0.548851900853369,1,2,0,0.389184071403379,0.911507987088452,0.463372631425498,0.26093276013223,0.887934228151797,0.408711206127901,0.843310919035843,0.703569955354674,1,3,2,2,3,1,24,9,8,"test"
13,0.471596019700615,0.827496916973847,16,0.528409446442703,0.601781421922858,0.449322985273866,4,4,0.494692469962573,0.760337924085663,0.388060269945389,0.417461350698503,1,3,0,0.265333620181856,0.213557535115144,0.525103200717934,0.825017015581669,0.380196312018822,0.488589983542853,0.226707979724044,0.160097387249141,5,3,3,1,3,5,0,15,13,"train"
11,0.44827965223342,0.883159875778679,16,0.353361679799927,0.895261042464821,0.369198939124304,2,2,0.572555154725848,0.697321687379187,0.80047955291793,0.780977543163023,2,1,0,0.265077251657455,0.291146579044665,0.467571518484405,0.699886457438846,0.468928668469576,0.414405098857651,0.395059369127502,0.39673184782561,2,3,3,2,2,2,4,12,11,"train"
13,0.159821157131358,0.377954468027513,15,0.537698860363148,0.194708516971985,0.277469611466775,4,4,0.873189901728187,0.630829959741751,0.238226189216435,0.429598752991493,1,3,0,0.74589017324179,0.487596306342553,0.235092292042231,0.66417695354523,0.431188370377238,0.758931028658549,0.489141452934595,0.260984745047141,4,2,2,1,1,5,2,13,13,"train"
11,0.326793700588195,0.262500828168104,16,0.357336413728177,0.807267758899142,0.39132034407168,1,1,0.724786114566069,0.866673646990974,0.348462690071311,0.38192617123266,1,1,0,0.240772040572263,0.832886297651474,0.51054046342944,0.210616438214674,0.552085707856676,0.456610336313329,0.517734777619333,0.335620344487524,3,4,4,3,3,1,4,10,11,"test"
6,0.279637764339106,0.915874487832156,17,0.287037178241219,0.379022404884419,0.463827073258264,2,1,0.252873886528473,0.283567270787433,0.542341111994847,0.24165701386585,1,1,0,0.494303258607604,0.523728564474246,0.697347392614705,0.29859214224073,0.330914973634184,0.603090642411557,0.337220510811737,0.354827714779577,5,4,5,1,2,5,22,9,7,"train"
12,0.140595629476598,0.494190711597501,15,0.293835699931979,0.512727806181406,0.579339675863873,1,1,0.0905885913496474,0.687055101327056,0.201340877373108,0.794143753259255,1,2,0,0.408422744055131,0.345975349384133,0.225683088554919,0.24404962684874,0.585159106375655,0.32825661068427,0.430938096938407,0.296914189002665,4,4,2,1,2,5,0,12,12,"train"
10,0.421240644800464,0.334386389806185,15,0.265140060382395,0.878462543419995,0.928588726912474,2,1,0.719145356946086,0.213385398444741,0.533916620096789,0.326619451291028,2,1,0,0.461460977296232,0.353372090335318,0.621681693979257,0.658502502395612,0.314919208670952,0.928554886387993,0.130759118755872,0.656623718777054,4,4,2,1,1,5,0,11,10,"test"
11,0.396852132329792,0.265659203941415,15,0.409363404377892,0.34534624105907,0.327558042573986,3,2,0.956385797270262,0.66514630398184,0.55071208354477,0.812626128211988,1,2,1,0.350626661228418,0.369481323517778,0.268278966844713,0.273148529692147,0.393797728647867,0.687584749193925,0.314849692648112,0.258951802253471,3,3,2,1,1,3,2,11,11,"test"
13,0.31343488515195,0.349350645535682,15,0.358038842245966,0.603814309239221,0.608168672505071,1,2,0.665226619706066,0.224786960671488,0.208326381538446,0.249691114986009,1,2,0,0.42887830578854,0.201321728308567,0.378425707566316,0.189689799072981,0.916322956225255,0.318636860506307,0.512677091026906,0.250643688178897,4,3,2,1,1,5,6,13,12,"test"
11,0.304913043762815,0.296739529866889,15,0.186183296338584,0.355020814003443,0.54401282103805,1,2,0.669649151048187,0.713319335171422,0.170448054559614,0.766041456595155,1,2,0,0.35680772066981,0.729542382769841,0.612877567094695,0.290114817694357,0.973032010172452,0.296469980002143,0.850745727308373,0.828153891694798,2,3,4,2,4,1,6,11,11,"train"
8,0.453650880027624,0.955003632729233,16,0.399352845582109,0.561702588006993,0.473412192967302,4,4,0.857282570400406,0.932736847583107,0.122038618729726,0.433272069256848,1,1,0,0.374932896196849,0.265903962458231,0.403675613388723,0.21615216293898,0.56962738591529,0.945636478713755,0.411145776897164,0.825158362752828,3,3,2,2,1,5,16,9,9,"train"
11,0.382115353952918,0.849838688564599,15,0.220775816288046,0.871371782018026,0.925312165546844,2,1,0.510891024144949,0.113941557829656,0.173312420657975,0.400855773718832,4,1,0,0.328855764078254,0.806744487642643,0.359085971894522,0.143369670190966,0.518895735691511,0.649622723815423,0.350113614968779,0.359165353709963,4,5,5,2,5,5,0,12,11,"train"
0,0.374796432318211,0.798279020946977,18,0.423359037691153,0.789133213325532,0.665259918522078,1,1,0.143886907918603,0.430074015269607,0.16415623821555,0.329526945422611,1,1,2,0.566858154222435,0.717936518661278,0.371698332296401,0.428967532012662,0.288124445258511,0.939637183083418,0.301971578528091,0.819810109899999,2,3,5,2,5,4,0,11,9,"train"
10,0.426586887407552,0.707640761757335,16,0.224055830204339,0.849297011854032,0.219560702562662,2,1,0.695538217363455,0.19949043266047,0.177007589512733,0.331395169350833,1,1,1,0.438394546038612,0.829132925164861,0.454629216355798,0.837592112174569,0.332722413978521,0.413549286591597,0.854714357233441,0.842675347800197,4,4,4,3,5,5,6,9,10,"train"
13,0.476057766882175,0.202600681179518,15,0.863464579527414,0.415843861393684,0.616595536195084,3,3,0.49353616596961,0.661991634108916,0.789246429575627,0.966075601973262,2,3,0,0.506335294177582,0.250800778292332,0.976309610735245,0.825408880547298,0.714721889843302,0.790547763849759,0.463311987514172,0.862374618820564,4,2,1,2,3,3,2,13,13,"train"
11,0.186731710683596,0.66871440313403,19,0.263326263223967,0.268055972908761,0.32091364634604,3,2,0.521964382297099,0.88116952782447,0.558206228570367,0.40632839625125,1,1,0,0.429154410661675,0.293234946203558,0.361970493290725,0.0685035722472395,0.376754540017238,0.979287720424241,0.486447768808083,0.749504828702001,4,5,4,1,1,4,6,11,9,"train"
13,0.238918737700076,0.362495528487083,17,0.495369450051304,0.137341361806232,0.365966798281013,4,4,0.146299094188343,0.934435615569335,0.198765909618054,0.181625802913019,1,1,0,0.945201920634087,0.456026969766787,0.60178162446552,0.285100976565696,0.364410510538324,0.395670182907882,0.86329244376606,0.753812709616775,4,2,1,1,1,4,0,13,13,"train"
8,0.320275048176775,0.829585029595,15,0.902540157156664,0.277831162003235,0.412269149170391,2,3,0.732885799320651,0.719461812034001,0.244882598974829,0.509517871112436,1,2,0,0.973735762405473,0.728525459073804,0.960096863192157,0.802641432230821,0.312871494993976,0.483900738484552,0.893689838404731,0.335918593129798,4,4,4,1,1,1,0,7,8,"train"
10,0.137410417960131,0.794625507212253,17,0.766984933219612,0.820565845865461,0.474075749899194,1,2,0.260737639006966,0.24492887396461,0.789472951305903,0.214916084382037,1,1,3,0.310686047811119,0.977117423440666,0.404314953978202,0.118434745662033,0.254313898082365,0.455272760830763,0.928427796649839,0.282632708449243,2,2,2,3,3,5,14,9,8,"train"
11,0.24489897835895,0.292186114467045,18,0.83111126607501,0.420152909329277,0.583388411953588,1,1,0.725691865482697,0.0418960469072411,0.296322549468773,0.621724221031857,3,1,3,0.381425814950022,0.280893823800099,0.443656708402339,0.798868426360522,0.859622384806136,0.460802563394126,0.89738787755461,0.304242788268255,5,2,5,1,5,4,6,11,10,"test"
11,0.204754674682009,0.832207827163248,16,0.888716066024347,0.216467141579065,0.730588035729639,2,2,0.66058115849715,0.288930858565588,0.200100341037889,0.389084488695104,3,1,0,0.428831945425337,0.749732816317635,0.581053876022811,0.164212632631008,0.870877455446564,0.437290137264091,0.846587473682562,0.170233148078328,4,2,2,1,2,3,4,12,10,"train"
1,0.423458126958382,0.75632088227129,16,0.322100557299555,0.340269747742418,0.80223743100604,3,3,0.248922174029743,0.682949714465019,0.155360336526775,0.880773227164919,1,2,1,0.468707255149723,0.316791403260328,0.606091483369248,0.170434764502267,0.312166041346585,0.501241951264648,0.190768277957882,0.744767274309232,4,5,5,4,4,5,0,10,10,"train"
10,0.367916939531692,0.613275487464727,16,0.377761580727324,0.878313431951929,0.640009189287679,1,2,0.957235026996923,0.729676614298798,0.165196810335454,0.447445677896125,2,1,2,0.503606940074403,0.842929188708748,0.547918559403747,0.325261990120804,0.840442787728418,0.355162460945943,0.357679927942596,0.395017864104677,4,4,5,3,5,5,0,9,8,"train"
9,0.384705679069103,0.789314627412572,17,0.878051418212334,0.890498349245566,0.312469515963828,2,1,0.675742866629729,0.37998004225709,0.334065783126488,0.419809288053509,2,1,1,0.708798681262894,0.895472813050356,0.970005400368415,0.745427791293557,0.620838869595588,0.959004230073354,0.252795679035857,0.686470177611443,3,3,2,2,2,5,8,8,8,"test"
8,0.282917055743965,0.766214061757997,17,0.821398378779119,0.421244634316393,0.374926623166814,3,2,0.220619125437027,0.457870808996437,0.130291380239843,0.252163982277843,2,2,2,0.924778081495964,0.448445123359186,0.758702277439078,0.189022152800208,0.336101294182039,0.263012511098764,0.390122515639365,0.783947098535957,4,4,4,1,4,3,4,7,6,"train"
10,0.201022242365418,0.696587063776111,15,0.221305162335463,0.898384640175971,0.378167022396322,1,2,0.165830855464429,0.315670092334889,0.17245595355865,0.44432021793961,2,1,0,0.480804375639487,0.881866603257391,0.683049284034671,0.804304288232765,0.341743172801747,0.402051777461861,0.836891823296709,0.298084236852444,4,4,4,2,4,5,2,8,9,"test"
8,0.322027539826847,0.833811867454609,16,0.278855060462017,0.442051111606578,0.444097261915573,1,3,0.715982219356783,0.730250333080141,0.271577544860077,0.807267278728704,1,1,1,0.333427485834388,0.828293540910727,0.400430503521682,0.243158148896002,0.303048572107182,0.951361352151884,0.206996361707724,0.313774122691274,5,3,3,1,4,2,2,9,8,"test"
8,0.296795789678469,0.914965507337901,17,0.91573780594664,0.783033039765465,0.466225526740902,1,1,0.13361343161593,0.752207400270453,0.262595863173551,0.416648735601887,4,2,0,0.397752093968217,0.813268312981771,0.406687960036265,0.930957747616581,0.225176548966079,0.960999371293327,0.921307992581064,0.789709740612096,5,3,5,1,5,5,0,8,8,"train"
8,0.186746986556137,0.891240630687993,17,0.456242679939392,0.437225851672693,0.404381211104487,3,2,0.570621910172361,0.760967551457418,0.180543494913107,0.345697784952198,2,1,3,0.470925409685005,0.552888733240158,0.534218235956868,0.874156733275584,0.922471337344659,0.909798232990606,0.842627973564136,0.312240717766617,4,5,2,1,1,2,10,8,7,"train"
11,0.304446240332099,0.850571625195644,16,0.333752022010796,0.656177282705304,0.608507900422824,2,2,0.122979544750136,0.311287510484864,0.219492593943802,0.816978662811274,1,2,0,0.384136547019352,0.852725296094677,0.604852356927067,0.157103718291607,0.45926380549816,0.959795905858588,0.593968595086383,0.284841661758533,4,3,5,2,4,4,0,9,10,"train"
18,0.158582462232627,0.348820666173405,16,0.597748626789475,0.120160560381211,0.316075491648308,4,2,0.959269608061181,0.778054270774209,0.617380546007454,0.818675362300938,1,2,0,0.510382715035049,0.771159409910579,0.740508397854089,0.185487792371178,0.363579225089857,0.718658921895723,0.187905926703841,0.788274251658612,4,2,3,1,1,3,0,17,17,"train"
13,0.264612176556794,0.186399430724575,16,0.389865577824697,0.384703913147032,0.3772152334488,2,2,0.152203846565377,0.529914001966867,0.579329147829671,0.269778704198785,1,2,0,0.443970433898699,0.401129221366262,0.685934532580298,0.276183019597071,0.936750971172156,0.452492005942655,0.255360602737327,0.370163599199679,5,1,5,1,1,4,0,12,12,"train"
17,0.255539610991601,0.222485622336896,16,0.325287601898889,0.388747739202685,0.470639392413205,4,4,0.973968931163338,0.979906667963642,0.888668690046464,0.340037548524702,1,2,0,0.405037224451724,0.100340450041632,0.569979859372102,0.314599790247958,0.394839350027683,0.661008149106202,0.275098384282083,0.75570540015131,4,4,2,1,1,3,0,16,16,"train"
10,0.280106318938861,0.81189606920025,16,0.427533870101056,0.365178012193033,0.223509988625268,3,4,0.20676801518483,0.291626192674838,0.136269337856902,0.794122277220807,3,1,1,0.226921560484125,0.2577910534694,0.617530441590909,0.582231808532815,0.906876589305833,0.615405959538447,0.516433393203903,0.36504916874111,3,4,5,2,4,2,4,9,9,"train"
18,0.282629676844269,0.877228639724519,16,0.304901394280112,0.327155507055489,0.486412330799996,1,0,0.147601700173232,0.368910317140871,0.729942560807956,0.526313494644256,2,2,0,0.670075476775699,0.131503431495854,0.320545607930714,0.690345141142784,0.472069041051346,0.379552110781631,0.317710801154188,0.734099645183095,4,3,2,1,1,3,0,16,17,"train"
10,0.454169936643047,0.779814742316988,17,0.240347850137545,0.846696684212831,0.484245332989352,4,4,0.837977449797177,0.299972441587204,0.77364525719007,0.277449008972058,1,2,0,0.297743560854054,0.275030965633026,0.640728355723874,0.745169211905185,0.43979844657798,0.498375550774359,0.383833124230216,0.269951914617474,4,4,4,1,3,5,0,11,9,"test"
13,0.417297008820768,0.304392474504789,16,0.216895000499635,0.485818134900476,0.244723523488915,1,3,0.72672814202931,0.747866208200051,0.573821968086115,0.336813569195575,1,2,0,0.25999459700233,0.781671732404664,0.247058105944193,0.748009143500949,0.882785168063669,0.166243740881573,0.296176240444713,0.862119831732077,4,3,5,1,1,3,0,14,13,"train"
15,0.446980466149683,0.33927449915058,16,0.361831870937584,0.916160279915339,0.389386261637352,3,3,0.273583915325434,0.0449140836372301,0.776199602676613,0.467452588244538,2,2,0,0.589703026489709,0.265236969079061,0.525061979119703,0.904151794590541,0.246988559174087,0.585370011612357,0.392343954791,0.455197274813976,4,4,5,1,1,4,0,14,14,"train"
11,0.304087696092682,0.72313654125388,17,0.293291416243034,0.836335267945094,0.468853941338644,4,3,0.852440466491037,0.282090165694216,0.252178868226591,0.58307035546482,2,2,0,0.259197188781536,0.712248755600802,0.474808320271483,0.794511306662377,0.346779959891973,0.647280044127898,0.37718316261202,0.139512265395912,4,4,4,4,4,4,0,10,11,"test"
14,0.496180772275997,0.227330769695852,16,0.346358833431579,0.251578069888868,0.651559722086623,2,2,0.479112862232051,0.200594601776388,0.770346449766888,0.403611894561663,2,2,0,0.258028598258371,0.865353889840679,0.36304732762644,0.599751074017324,0.912075411389502,0.519031162632947,0.348693548380863,0.154958685128904,3,4,4,1,4,5,0,13,12,"train"
10,0.392384265700892,0.758639731202759,17,0.402669078992201,0.539955011354031,0.153223079274573,3,3,0.237130767956547,0.281923836858651,0.766270188751692,0.822676893143193,1,2,0,0.544550877196251,0.870437201228074,0.614447113186303,0.760200666109103,0.863662357224726,0.389188432196128,0.36868180533059,0.29689762735045,4,3,4,1,4,4,4,11,9,"test"
11,0.238493001637494,0.742501332044739,16,0.832833940035959,0.146552662655783,0.291107978223296,4,2,0.849582341938586,0.663199539661053,0.94655115387629,0.338154798499318,1,1,0,0.418795142228385,0.194034632676494,0.471445630592056,0.742529919184838,0.241032303634535,0.0692130291314513,0.455314658254659,0.794102801169901,4,3,3,3,4,3,8,10,9,"train"
13,0.374044262167051,0.852681440223405,17,0.172164080639615,0.575725205498711,0.455283595967613,4,3,0.147050472069273,0.283556901877541,0.308248510830368,0.178149289140243,1,2,0,0.464029569451513,0.258083866901038,0.96692450763786,0.844571111898693,0.0372829597941072,0.37545748966528,0.0899332895050476,0.716442518891774,5,2,3,1,1,2,4,11,11,"train"
11,0.335826874472668,0.753328554618247,16,0.300271932536933,0.263634315457971,0.328638441455045,4,3,0.877836748043183,0.262453047120601,0.559660331628892,0.275711261592517,1,2,0,0.702173304243328,0.335751884773354,0.960461967298757,0.609737294269846,0.193949427048576,0.217917125615457,0.346789800897571,0.163686852199367,3,4,3,2,3,3,4,11,10,"train"
13,0.278895570220509,0.798335050811089,16,0.297245257729224,0.35962566366533,0.635437492781644,3,3,0.557577173767225,0.304384593234937,0.550817305807637,0.301760874771638,1,2,0,0.56056283042816,0.78488051060272,0.386380334274737,0.826796184549999,0.381445389931767,0.682396526550746,0.39266257501716,0.820265368584056,4,2,3,1,2,3,0,11,12,"test"
17,0.338972167682154,0.318709254485027,17,0.547204760719248,0.384284930582605,0.453116777539798,2,4,0.501573444526503,0.740334086172756,0.751259850457683,0.792664031523102,1,2,0,0.313058109147314,0.307817649784885,0.335554011048356,0.732786476035799,0.631558472313489,0.192796543206028,0.866801370450037,0.27750039683591,5,4,2,2,3,5,0,17,18,"test"
14,0.475818179908162,0.0821953969589577,17,0.160373953589526,0.931458306344905,0.43786496030263,3,3,0.11866608636942,0.236121275991582,0.827501419626593,0.0999289493500458,1,2,0,0.406996004248027,0.443271785085356,0.562196933095673,0.762534768945584,0.424811481057867,0.459717153741659,0.533983233518232,0.742228884797382,5,3,3,2,3,1,32,14,13,"train"
16,0.337335614479177,0.123336841031259,16,0.326554080070107,0.424493110873282,0.407574934144117,3,2,0.20963154188689,0.260047691544472,0.831511575925795,0.574186767467847,1,2,0,0.131105109282432,0.310853009806173,0.27951228973442,0.353114524723251,0.265364438595159,0.339391514253038,0.371781379856243,0.445660875945755,1,2,2,1,2,1,8,14,15,"test"
14,0.305162704886991,0.775428261347776,17,0.378919352669504,0.247741059613658,0.273750317475539,3,3,0.534053283374066,0.672787436946832,0.962697567987793,0.37910692217627,1,2,0,0.448242039085,0.417132145633872,0.395634333791599,0.774160763216242,0.352709112167145,0.371877111104581,0.324260235583861,0.804847400645806,4,3,4,2,3,4,6,11,13,"test"
11,0.336092585270364,0.796892064263214,16,0.21513830972767,0.257154731372076,0.596823817307406,1,2,0.473422002410317,0.745122224827706,0.951223568344921,0.318905412158716,1,1,0,0.546144529060394,0.439844322660057,0.47676281407198,0.774642571010348,0.365153509296782,0.351500157346008,0.331821205323972,0.809132049941325,3,3,3,1,2,3,0,10,9,"test"
16,0.337188264709823,0.788714923257349,16,0.477478036439032,0.85082035279182,0.576689348201683,2,1,0.160521268810415,0.310629985992109,0.212427472495913,0.237795241374536,1,2,0,0.638361082821966,0.788874375515263,0.30616859262738,0.757438546291789,0.256435417122873,0.651903299757039,0.157358809663097,0.769342521349938,4,2,3,1,2,5,0,13,14,"test"
14,0.367982541511282,0.281953266472034,17,0.121846049659047,0.4285104413055,0.924826004280077,3,3,0.978834715731944,0.349953193619735,0.790252868055466,0.464411131626666,1,2,0,0.631314441579414,0.473890599825352,0.458942770948676,0.296179198488687,0.905773736265796,0.357764027838922,0.44113561719773,0.762601651605032,3,3,3,1,3,3,10,12,13,"train"
10,0.259095498710516,0.867157501955408,17,0.899754698579188,0.426099091147392,0.4623554180551,1,2,0.65141998088581,0.193022623964207,0.614397959088571,0.587348961733327,1,2,0,0.440391746314883,0.839382469409207,0.343277824385973,0.483944874499242,0.358675279264705,0.333700441545151,0.87228974172475,0.351397057483449,3,1,3,1,5,3,6,9,9,"test"
13,0.459631805990252,0.358699487228564,16,0.403096637694238,0.447049291805778,0.573981559099483,2,3,0.510552610565354,0.761367179441219,0.286758026786665,0.360663763489384,1,2,0,0.505040943016856,0.79771709873253,0.497834577470908,0.235062982875703,0.590753884300907,0.316480445849308,0.182073069125486,0.439858791350264,4,3,3,1,1,2,6,12,12,"train"
12,0.338810995771917,0.261018174237871,17,0.296601442660815,0.230550741595355,0.542002274871778,1,1,0.791653286745274,0.717096978644579,0.223088412076778,0.328142371701566,1,2,0,0.377604310089887,0.671664921782213,0.448207923716088,0.780735516734659,0.100051527612124,0.559660475868676,0.0425511158951557,0.361885529411501,5,3,3,1,1,3,0,12,11,"test"
12,0.310364286915609,0.721407598789216,17,0.415183943778408,0.421702154829188,0.507693573184663,1,2,0.734041828276767,0.711409014557352,0.914059796831565,0.964892730232539,2,2,0,0.460014805429653,0.771219720146348,0.583870303195599,0.790042863039449,0.908489728719279,0.456042968211263,0.389434474995162,0.280578987386721,4,4,4,4,5,5,16,10,11,"test"
10,0.308633182399313,0.938375414487087,16,0.88606944178467,0.301937353812316,0.549866082079467,3,3,0.560963366299164,0.724614087642296,0.787603564735022,0.534741222797384,1,1,0,0.333937292549014,0.31312416574675,0.612104521806147,0.935134626907034,0.0203471546470028,0.540875262906312,0.4589060491114,0.410785320034707,4,3,2,3,4,5,0,11,10,"train"
12,0.313280180024176,0.78483072070302,16,0.419068230026368,0.342404406627059,0.142238957927077,2,3,0.268435596550867,0.352946588796437,0.604778924316125,0.859923215524181,2,1,0,0.551591604821677,0.81584302729786,0.381172911461839,0.224469776851184,0.458720374416068,0.726922625423781,0.170287995024097,0.34916916287249,5,3,3,1,1,3,0,13,12,"test"
16,0.173706988561369,0.321231983022831,17,0.411617835851129,0.817053247912229,0.464619535309874,2,4,0.522213075428413,0.662014297704331,0.23649005979087,0.786216719237502,1,2,0,0.463258020116813,0.927196680509819,0.423414698898261,0.737083073725026,0.448068493032868,0.405434744417811,0.57848348272157,0.832207927889747,4,3,2,1,1,5,8,14,15,"train"
14,0.297646278465088,0.919270463513203,17,0.281420250720233,0.278011027457752,0.554576454276093,4,4,0.498127896957941,0.934106845181048,0.5241365147708,0.16509391732031,1,1,0,0.457872781817109,0.755107972255664,0.26786492156317,0.241418661324672,0.38140466339587,0.400305278205084,0.394938551282933,0.0762615116472673,5,2,3,1,2,5,4,13,13,"train"
12,0.239292283515928,0.748647011139706,16,0.797406086248282,0.87763268624084,0.533640943641666,3,3,0.833886426145925,0.274996572742227,0.510413141487609,0.830105545811087,3,1,0,0.45625006549717,0.365917787043802,0.556948884719947,0.894356586469079,0.533473856390239,0.471144694659956,0.372143309934872,0.290137657431614,3,3,4,3,5,3,16,10,11,"test"
16,0.233109231214999,0.230254769593787,17,0.282363150787271,0.378874655549575,0.662551809828999,4,4,0.528605213469964,0.956008206525735,0.514175294404701,0.335679349697493,2,1,1,0.390176923932281,0.283571204140689,0.373449762766,0.29334995633574,0.427215869000205,0.678011397172701,0.272779871476728,0.31440407133451,4,2,4,2,3,2,30,14,15,"train"
11,0.0280253739231049,0.265084257487354,16,0.271744996959706,0.803613484517621,0.386270288694624,4,4,0.89254252979518,0.947721672352624,0.805002555668209,0.287970847797551,1,2,0,0.527604946103493,0.368565129559019,0.730727294329051,0.159836515379803,0.513983870419667,0.430362189930704,0.196594924195425,0.458747750449143,4,5,2,1,2,3,0,11,10,"train"
15,0.333643604601857,0.305716784142172,16,0.336289593028662,0.270227370207943,0.713739887581611,4,3,0.981291713943525,0.173941352143344,0.53419122851557,0.376307599532487,1,2,0,0.455234534343109,0.351344102945525,0.491235264758604,0.801043016770466,0.273103369213673,0.430346944150699,0.42032119313569,0.292549656327324,4,3,5,1,5,2,2,14,14,"train"
12,0.651335809049374,0.311799136607841,16,0.437633931071511,0.509841233775049,0.440614420705401,2,3,0.136969992403421,0.192864490881403,0.840476395328776,0.338220893213536,1,2,0,0.926075854636225,0.270418943979387,0.314944629075183,0.798511196627659,0.409335641392217,0.406086065434479,0.924268892258121,0.184314809833441,4,4,3,1,3,4,4,11,12,"train"
15,0.355661499669796,0.070643430188226,17,0.282372761256845,0.475437433683628,0.393849199173705,1,1,0.189151029900701,0.209576311460903,0.217083072733057,0.523883315091276,1,2,0,0.567315703098531,0.319451383851885,0.550513733749748,0.223414918842884,0.862927585086621,0.388791528935463,0.924842938018033,0.492025657473888,4,4,4,1,3,1,0,14,15,"test"
